post_id,title,1,2,3,4,5,6,7,8
646f65870000000027002ae3,节食减肥却越来越胖！暴食患者分享减肥经历,2,2,2,0,2,1,0,0
64748949000000000703bdb9,提升桃花缘的3个小tips！学会了嘛！,0,2,1,0,0,0,0,0
64771c2800000000110131d3,演员努力开好服装店,0,0,0,0,1,2,0,0
64773967000000000800d4e4,韩国空姐行李箱里都带些什么好物？！,0,1,2,0,0,2,0,0
647750ef0000000027012b5e,宠物赛道新思路！纽约自助洗狗创业,0,1,0,2,0,0,0,0
647817d2000000001101095c,选不出首图系列🍃恰西真的太美了,0,1,0,0,2,0,0,0
647853cb0000000007038c28,🇨🇳🇬🇧异国恋重逢！以后再也不分开了呜呜,0,2,0,0,1,1,0,0
64787f3f000000001300944c,终于去了无人山西古墓，可惜吓到不敢看,0,0,1,2,0,0,0,0
64797bfc00000000120302a1,燃脂自测！10个燃脂表现，你正在变瘦变健康！,0,2,1,0,0,0,0,0
6479c2ac000000001303e75c,廋了40后才知道🉐️减脂5大坑，条条致命！,2,2,1,0,2,0,0,0
6479e89e0000000013007176,173 108｜减肥动力不请自来,0,2,0,0,2,0,1,0
647c0764000000001300719d,奶茶品牌一生推2.0|如果只能选一杯一定选他,0,2,1,0,2,0,0,0
64802abe0000000013015654,肩宽xiong大女生绝美多巴胺小上衣~,0,1,0,0,0,2,0,0
648448390000000012031074,今天化这个妆crush说高攀不起了…尊嘟假嘟？,0,1,0,0,2,0,2,0
64866eb500000000130105e8,都有哪些彩叶芋是值得入手的呢……,0,1,2,0,0,0,0,0
6487f3d80000000027000985,别来溪上！差点😭😭😭,2,0,1,0,0,0,0,0
6488ec17000000000800cb51,反弹器容易坏，又不想装拉手，那就试试这个,1,2,0,0,0,0,0,0
648992840000000013031dfb,出差提前回家给她惊喜…把老婆吓到飞起来！,0,0,2,0,1,0,0,0
648adf260000000027028366,减肥日常,0,2,0,0,1,0,0,0
648c0a47000000001303da29,降低体脂率的3个核心方法，99%的人都错了！,0,2,1,0,0,0,0,1
649ff37f0000000013012e2f,帕姐的快乐谁懂啊？已瘦30斤，急性子姐妹来,0,2,0,0,2,1,0,0
64a205da00000000270291d3,无油无糖无面粉🔥巧克力牛奶蛋糕‼️低卡懒人,0,2,2,0,1,0,0,0
64a2b6590000000034016dcf,当女人开始浪漫的时候，就没男人什么事了！,0,0,0,0,1,2,1,0
64a544b0000000001c00d5b7,英国求职 – 从清洁工到四大咨询（上）,0,1,0,0,2,0,0,0
64a7a1840000000023034dd5,来北京天安门看升旗不用排队了,0,2,0,1,0,0,0,0
64a7b701000000002301f361,眼角不耷拉🔥双眼亮晶晶🌟,1,2,0,0,2,0,0,0
64a80629000000001602745d,以为景德镇已经很美了，直到我来了婺源….,0,0,1,0,2,0,0,0
64a8f0a2000000003500b43b,“瘦手臂+瘦背”热身、讲解、拉伸全程跟练版！,0,2,0,0,2,1,0,0
64a91233000000001e01b45f,坚持拉伸长高了5️⃣厘米，⭕️成本长高的方法,0,2,1,0,2,0,0,0
64aca1f20000000023036a36,5cm宽眉子余料再就业,0,1,0,0,2,0,0,0
64ad2bf9000000002b03e5e6,Vlog｜🈷️60W运营一天在忙什么｜如何选品,0,2,2,0,0,1,1,0
64ad5b8c000000001a013093,这算不算逆袭？！,0,0,1,0,2,0,1,0
64ae6f7a000000001503069a,出门旅游 既要带的少 又要穿的好,0,2,2,0,1,0,0,0
64afb464000000003100b65a,🔥女生一定要练胸‼️亲测效果真的可以❗️,0,2,0,0,2,1,0,0
64b36d7a0000000012010b2b,我吃过量最大的温州糯米了,0,2,0,1,0,0,0,0
64b37e93000000002b03eaad,教师副业避雷|你可能只是廉价劳动力❗️,2,1,0,0,0,1,0,0
64b65823000000001c01a7db,这是谁发明的吃法啊！！真的太好吃了！！！,0,2,1,0,0,0,0,0
64b76b4d000000003401438d,跳黑怕不知道穿什么 看这里🥳宽大t恤合集,0,2,0,0,0,1,0,0
64b7ace1000000001a0135b7,30~100+的油纸伞有什么区别？,0,0,1,0,2,0,0,0
64b7bc7e000000001503232f,巨平价！！梨形神裤！想变辣的都给我进来🥵！！！,0,2,0,0,1,2,0,0
64b7ce690000000012010d16,🎸7套辣妹ootd ✩‧₊˚音乐节这样穿好出片📸🎵,0,2,0,0,2,1,0,0
64b8ff4c000000001201c05d,每天吃掉一个Gucci包包是什么体验？,0,0,1,0,0,2,0,0
64be22440000000017019914,爱吃香菜的赶紧安排这个香菜饺子，鲜嫩多汁，,0,2,0,0,0,1,0,0
64bfb5a8000000000800fd24,热量缺口是骗局，胰岛素才是王道？真牛逼🙄,2,1,2,0,1,0,0,0
64c0d79d000000000800e77a,学会三句话，轻松搞定一个人,0,2,1,0,0,0,0,0
64c11657000000001201fc24,穿搭博主也有脊柱侧弯,0,2,0,0,2,0,0,1
64c20acb000000000b02a626,给俄罗斯老丈人安排中国传统美食叫花鸡,0,0,0,0,1,2,0,0
64c235ff000000000800c592,女朋友vs男朋友，松弛感情侣的时间观念,0,0,0,0,2,1,0,0
64c29824000000001201cee1,摆地摊吸引顾客的秘诀,0,2,1,0,0,0,0,0
64c32dcc000000001700eed0,轿车自驾-川西两日游神仙线路！,0,2,0,1,0,0,0,0
64c4d22f0000000017019365,160 95｜搞不懂运动前后饮食，可就白练了❗️❗️,2,1,0,0,0,0,0,0
64c62513000000000800d4b3,人生建议：瘦下来真的会变得有气质！,0,2,0,0,1,0,0,0
64c94a580000000017019b19,Minivlog🪵不自驾不跟团🏔️四姑娘山怎么玩？,0,1,2,0,0,0,0,0
64c9ec20000000000c034c82,人生建议：离开北京前再去一次……,0,1,0,2,0,0,0,0
64ca51f3000000000c037551,小众 上镜｜艺术馆拍照看展 低调的抓眼球,0,1,0,2,2,0,0,0
6630deed000000001e018dd5,在清华😇人和人的差距比人和狗还大,0,0,2,0,1,1,2,0
67766d2d000000000900d034,一定要看到最后，有惊xi,0,1,2,0,0,0,0,0
679b76b1000000002803556e,现在化的妆VS大一化的妆,0,0,1,0,2,0,0,0
681c83da000000002100df1c,沃趣！体育生和舞蹈生可以一眼区别😅,0,0,0,0,2,2,1,0
683dcf32000000000303c4b9,男女审美差异这么大吗,0,0,1,0,2,0,1,0
68a300e3000000001d0352cd,冰岛算什么，9K+带父母玩腾冲才是高奢体验,0,2,0,0,1,0,1,2
68dd3089000000000301bf33,以前的kpop🆚现在的kpop,0,0,0,0,2,0,1,0
68e7cb4b000000000302047d,华为天才少年计划面经 (已通过),0,2,0,0,0,0,0,1
68e7e4a1000000000402b168,10点睡和11点睡的区别｜1小时差出一个世界,0,0,2,0,2,0,1,0
68ebc15100000000040119f0,我瞧不起混迹在男生堆中的漂亮女生,0,0,0,0,0,1,2,0
68ee1c790000000007036e4b,失业478天😢有多少人跟我一样躲在出租屋,0,0,1,0,0,2,0,0
68ee6b9f00000000070020c2,你试试呗，又不用花钱～～,0,2,1,0,0,0,0,0
68efa836000000000301d959,三星手机有什么功能是你用了很久才发现的,0,1,2,0,0,2,0,0
68f10884000000000700a45f,有男生能通过这个测试？,0,0,1,0,0,2,0,0
68f1c0ef0000000004001297,OREO吃不完別丟，這樣做直接秒殺！,0,1,2,0,0,0,0,0
68f1e03c00000000040201b3,100斤和100公斤互换饮食的一天…,0,0,1,0,2,0,0,0
68f2112700000000070032c5,从7k到70w，我的外企前十年,0,2,0,0,1,0,1,0
68f38b07000000000301d3aa,有一次甚至差点牵起了一个陌生人…,0,0,1,0,2,0,0,0
68f5faa5000000000703b36b,有人赢了美貌却输了，有人输了比赛却赢了✌️,0,0,1,0,2,0,0,0
68f887670000000007035123,北京秋天🍂在胡同里喝咖啡才是正经事☕️,0,2,0,0,1,1,0,0
68f99a3d0000000004020181,哪个天才发明这么吃柚子的！！吃商太高了。。,0,1,2,2,0,0,0,0
68f9de840000000004011ebd,情侣游戏推荐❗双人游戏大盘点来了😍,0,2,0,0,0,1,0,0
68fb2cd6000000000402969c,绿茶用完了我的东西，还嫌弃它是垃圾！！！,0,0,2,0,1,0,0,0
68fb9cc0000000000301912f,45块钱买了个破烂,0,0,2,0,1,0,0,0
68fe28dd000000000701500a,网上很火的高端下饭菜到底有多高端,0,0,2,2,1,0,0,0
68ff02d500000000040153e5,卷王汇报，无可替代,0,0,0,0,2,0,1,0
68ff6bd200000000070019a1,穿的不是衣服，是权力感,0,2,0,0,0,1,0,0
69003320000000000302c73d,给申论肚子没墨的家人一个暗黑偏方,0,0,2,1,0,1,0,0
6900be9100000000040288c4,不敢想象如果招聘软件开放评论……,0,0,2,0,0,1,0,0
6900ef5c000000000401178f,面试官是怎么看出来一个人能力很差的,0,1,2,0,0,2,0,0
6900f7d100000000070372a1,我的家庭是特别典型的东亚家庭,0,0,0,0,0,1,2,0
6902138600000000070098d2,心动男妈妈！,0,0,2,0,1,1,0,0
6902cc4f0000000007017e09,如何和很多异性维持不越界的友好关系？,0,1,2,0,0,0,0,0
6903308f0000000004020725,世界上最贵的泡面 118一桶，皇家专门吃的？,0,1,1,2,0,0,0,0
690347360000000005033db8,眼神训练2 我又悟了,0,1,2,0,0,0,0,0
69035f6a00000000030189ae,努力不会白费，每一步都作数✨,0,2,0,0,2,1,1,1
690468ec00000000040148aa,苹果一点都不无聊，这样做真的好好吃🤤,0,1,2,0,0,0,0,0
69049780000000000700f079,面对铁证，他们还不承认发动过细菌战,0,0,2,0,1,2,0,0
6904a1af0000000004022bbc,灵儿：工作是工作，生活是生活,0,0,0,0,2,1,0,0
6905959d0000000004000bfc,仅隔300米！中俄两个城市差别很大！,0,0,0,0,2,0,1,0
6905b4b70000000005010ac3,搞钱VLOG💕舞蹈博主周末兼职日入1500+💰,0,2,0,0,1,1,0,0
6905b8200000000007033eec,苹果🍎这样吃🔥,0,1,2,0,0,0,0,0
69060628000000000400732e,京爷即将到期，转生成沪爷，笑～,0,0,0,0,0,1,2,0
6906337a00000000070232f3,我愿称之为今晚烟台山最帅,0,0,0,2,0,0,1,0
690707b3000000000301c118,怎么反驳父母说谈恋爱不要找帅的,0,0,2,0,1,0,0,0
6907436d000000000301ef59,根本不敢想象有多好吃！！！,0,0,1,2,0,0,0,0
690786e200000000070212cc,只有江浙沪ip 才懂的顶级brunch ！！！🥹,0,1,0,1,0,2,0,0
69087a27000000000703368d,我为什么超长期看好教培，并从字节裸辞Al,0,2,2,0,0,1,0,0
69087c930000000004014b7c,“重度恋爱脑是种什么体验”,0,0,2,0,0,1,0,0
690880e5000000000302fc48,网友：刚开始以为就是一个平平无奇的土豆……,0,0,1,0,2,0,0,0
6908834000000000040115d6,研二女生平价购物分享,0,1,0,0,0,2,0,0
6908d08900000000070002be,甜品备餐🥛V师傅申请成为奶皮子主理人,0,2,0,0,1,0,0,0
690990e3000000000301ee1a,南大新传的回应与某些媒体高下立见！,0,0,0,0,1,0,2,0
6909c5840000000005039471,身弱如何成为大女主？-让身强羡慕的人生策略,0,2,2,0,2,1,2,1
6909d0a00000000005011493,你没见过的那些视觉错位图！,0,0,1,2,0,0,0,0
6909d2790000000003037b8e,你相信男人的嫉妒心比女人还重吗,0,0,2,0,2,1,1,0
6909f256000000000700b46a,今天看到这个真的惊了,0,0,2,1,0,0,0,0
690a241c000000000303470d,火锅才吃到一半！朋友就被我拿的小众食材震,0,0,1,2,0,0,0,0
690ace9c0000000007030f9e,十年好友却最终走向分崩离析,0,0,1,0,2,0,0,0
690b0c5c0000000005032109,李彩煐同款*韩系微醺爆改妆容🐆,0,2,0,0,0,0,0,1
690b1bee000000000703029d,Bar Leone上海首店，亚洲TOP1酒吧来啦！,0,2,0,2,0,0,0,1
690b21630000000004007b56,嫂嫂们出现那一刻 群像感瞬间达到顶峰,0,0,0,0,2,1,0,0
690b8065000000000300d129,字节最被期待创业的人离职了,0,0,2,1,0,0,0,1
690c3ea10000000007035a69,黄皮天菜！！这几只黄皮韩系唇釉我逢涂必夸,0,1,2,2,0,2,0,0
690c4cc6000000000302f425,30岁在婆家拥有了属于自己的衣帽间,0,0,0,0,2,0,1,0
690c5811000000000700bf79,见过空窗期的最好回答‼️,0,2,0,0,0,1,0,0
690c639a0000000007020bf8,上大学一年 妆后我妈问我是不是整容去了….,0,0,1,0,2,0,0,0
690c64a10000000003019d89,冷门真爱！！不一样的萌兔感透明盘,0,0,0,2,0,1,0,0
690c6efa000000000400119d,“你若是男儿，在官场绝不逊于你父亲和长柏”,0,0,0,0,1,0,2,0
690c6f190000000007032039,最绝的吃法来了,0,1,0,2,0,0,0,0
690c7330000000000700205f,小奥比，每天努力装大人上班的你过得好吗？,0,0,1,0,2,1,0,0
690c77bc0000000005010992,电影衰落的速度比京剧当年的状况更快速,0,0,0,0,2,1,1,0
690c7d200000000003021fb7,如何像日剧女主一样出门🎀,0,2,1,0,0,0,0,0
690c7fb40000000005013c77,在朋友家吃过一次，被惊艳到了,0,1,2,0,0,0,0,0
690c81d90000000005033d00,大宇无瑕清透底妆秘籍原来是！,0,1,2,0,0,0,0,2
690c8428000000000301c9b8,26应届文科女在北京税前1w能活吗,0,0,2,0,0,2,1,0
690c854e0000000004015694,古代奴隶vs现代奴隶,0,0,1,0,2,0,0,0
690c8816000000000302f914,脑子里全是“我”，事儿上全是“他”,0,0,0,0,1,2,0,0
690c8a490000000007030625,✨超适合淡颜！！通透素净感！白月光妆容🫧,0,1,0,0,2,2,0,0
690c8c4b0000000007037973,韩里韩气简约穿搭🔗来啦～黑白灰真的好韩✨,0,2,0,0,0,1,0,0
690c8c580000000004029edb,唯一能确定自己后代是亲生的皇帝,0,0,1,2,1,0,0,0
690ca33d0000000004023083,五花八们，一战封神！ 怎么会有这么适配的歌！,0,0,1,2,0,0,0,0
690d6dad000000000700ebf5,带德国妈妈第一次穿旗袍,0,0,0,2,2,1,0,0
690d913e0000000003022499,冷感千金‧₊预制一个超级带劲的年末妆,0,2,0,0,2,1,0,0
690da07c0000000007033640,我花一整天实测一款燃气灶，结果…,0,1,2,0,1,0,0,0
690da4bb0000000003022395,洗烘套装总怕 “中看不中用”？！,0,1,2,0,0,0,0,0
690dac42000000000300c723,歹徒真是气人😡,0,0,1,0,2,0,0,0
690dad28000000000400604e,毕业修容教程👌普通人进阶骨相美女第一步！,0,2,0,0,2,1,0,0
690daeea00000000070376e3,如果冬天是紫色💜912四种画法😎坠全功课,0,2,0,1,0,0,0,0
690db921000000000700391f,在学校里面虚假的有钱VS真正的有钱,0,0,1,0,2,0,2,0
690dc2990000000005001192,冬季不露腿耐脏穿搭｜小个子长款大衣分享,0,2,0,0,1,0,0,0
690dcb820000000003019162,挑战在30岁前结婚，和男嘉宾组了个生日局,0,2,1,0,0,0,0,0
690ddd5e0000000003038315,小鞠万能眼线画法②✨褶子长/单肿眼！美术思路,0,2,0,0,0,1,0,2
690e47c0000000000302f355,谁懂眉眼近，化这个妆容有多美,0,1,2,0,0,1,0,0
690ee9e80000000007016b64,顶帅！俺快稀罕毁你了,0,0,0,2,1,0,0,0
690f11820000000005030a5d,这是什么甜到爆炸的韩剧啊！,0,0,2,1,0,0,0,0
690f18a00000000004001257,但凡秦始皇活着都不会有这种事,0,0,1,2,0,0,0,0
690f2948000000000402088c,穷姑娘嫁富二代的结局有多惨,0,0,2,0,1,1,0,0
691015150000000005032ea3,我玩公孙离就这样嘲讽：,0,0,2,0,0,1,0,0
6910519a0000000007039581,攻击性强的来,0,1,2,0,0,0,0,0
6910553b00000000040127b0,终于！人生转场出现了——,0,0,2,1,0,0,0,0
6910754f0000000003011787,一开始 我只是想试试...😦,0,0,2,0,1,0,0,0
69118d60000000000301dd42,成都市政欠全国一个解释。。。。。,0,0,2,2,0,1,0,0
69297a0e000000001e026154,一分钟学会画白云，不学就亏了！,2,1,0,0,0,0,0,0
694a7342000000001f009c76,最强衣帽间收纳！170w买下花园顶复太爽啦！,0,2,0,2,2,1,0,0
694d039e000000002202fac1,孕期vlog ｜做四维啦！第一次见你的我🫶🏻,0,2,0,0,0,1,0,0
694d12870000000022020809,不输大牌的高质价比彩妆！用了就不想换！,0,2,0,0,1,0,0,0
694d179b0000000021030e77,看我10秒化完一个妆：,0,2,1,0,1,0,0,0
694fbacc000000001e029af0,明明是你的工作，领导却安排给别人？,0,0,2,0,1,0,0,0
6950d9d3000000002202042d,Vlog|打工人在千万网红团队工作的一天,0,0,2,0,1,2,0,0
69512e15000000001e0099aa,爱漂亮女孩的vlog✨跨年三件套做起来啦！！,0,1,1,0,0,2,0,0
6951f527000000001e01691f,为什么有的店，一次吃13个都不踩雷呢？！,0,1,2,0,0,0,0,0
69526e33000000001e008036,为啥牛爸3个月能狂减20斤，看完你就知道了,0,1,2,0,0,1,0,0
6953945b000000001f00eb92,30岁+不熬夜无酒精🍊和桔子酒店蹦健康迪,0,2,0,0,0,1,0,0
6957735d000000002103edb3,5min快速搞定早八伪素颜！！巨润巨持妆粉底,0,2,0,0,2,1,0,0
6957a8c0000000001e02eec3,挑战你们说我像谁我就模仿谁！,0,0,1,0,2,0,0,0
695a42b7000000001e0095ce,我明星闺蜜们的“私藏珍珠”  好大好亮好富贵,0,1,0,1,0,0,0,2
695b6309000000001a02ac51,左滑看我现在的妆,0,0,2,0,1,0,0,0
695b9da1000000000903babc,王安宇的私服真的是男生穿搭范本，这3套风,0,2,0,0,0,1,0,0
695bcda10000000009038429,年度do脸红黑榜！,0,1,0,0,2,0,0,0
695f81c00000000022031f01,当把照片变成真人手办，效果太惊喜！！,0,1,0,0,2,0,0,0
695f879b000000001a02910e,无需管住嘴？韩女➖🥩 真就不运动,0,1,2,0,0,2,0,0
69607e3e000000000a02ad7a,敬自己！38岁了参加活动前6h能做这么多事！,0,2,0,0,2,0,1,0
6960d956000000001a01e0a5,建模怪你继续原图直出。,0,0,0,0,2,1,1,0
6961aa1f0000000021030596,5秒见证一张神图的诞生!!🩵🩵🩵,0,1,2,2,0,0,0,0
69626284000000001a024657,老公把我的小号当成小3️⃣了（5）,0,0,2,0,1,0,0,0
696339ae000000002203217d,06女大，就喜欢给自己买最好最贵的😅,0,0,0,0,0,2,1,0
69637e21000000001a02c6c9,offer放弃上海选杭州，半年后我明白了,0,0,2,0,2,1,0,0
6963823f000000001a021af9,有个说要“养”你的明星闺蜜，是种什么体验？？,0,0,2,2,1,0,1,0
6963a26600000000220090b3,🔥20岁的梦想，40岁才学会！！！🔥,0,2,0,0,1,0,0,0
6964955c000000001a023e56,黄黑皮自然氛围感妆教,0,2,0,0,0,1,0,0
69649f0e000000001a02a932,为什么最伟大拉伸之所以伟大,0,1,2,0,0,0,0,1
6964b8f3000000001a0258f1,为什么不建议油痘肌用气垫？,2,0,2,0,0,1,0,0
6964d7d0000000000903a943,这就是奔4普通人化妆的意义-韩女淡妆,0,1,0,0,0,2,0,0
6964dcea000000000a02aea1,pov：当我没钱又想去很多地方,0,2,2,0,2,1,0,0
69652bfd000000002200acae,行测又出了个新神,0,0,0,2,0,0,1,0
6965f14c000000002103f997,他很忙就让他忙❗️用男性思维谈恋爱吧姐妹,0,2,0,0,1,2,0,0
69672efd00000000090396df,丝柯克一刀秒杀博士周本,0,0,0,0,2,0,1,0
6967473a000000001a035638,方圆脸必学！💫清冷姐感妆｜秋冬氛围感拿捏,0,2,0,0,0,1,0,0
69675cfa000000001a024330,最有用的健康食谱！坚持一周我震惊了🤯,0,2,1,2,2,0,0,0
69675f580000000021028cbe,她们只是生在了拼夕夕，便宜有什么错,0,0,0,0,0,2,1,0
6967750e000000001a034a11,首曝PV丨三丽鸥正版授权游戏梦想测试定档！,0,2,0,0,0,0,0,1
6967947300000000220090cc,就说游戏自由度不能太高吧,0,0,1,0,2,0,0,0
69685f1f000000001a02c51a,奉劝大家不要跟风除甲醛❗❗,2,1,0,0,1,0,0,0
6968eed8000000000a03081e,你有实力进KKR/Blackstone/Tiger Cub吗？,0,0,2,0,0,0,1,2
696994ba000000000b00b500,陪嫁22w已到账,0,2,0,0,0,0,1,0
6969d5cc000000000a03ee5e,当和对象都玩暖五是一种什么样的体验,0,0,1,0,0,2,0,0
6969e881000000000b00a476,⊹꙳国际生真的可以坚持全妆上课吗...？,0,0,2,0,0,1,0,0
696a0cc5000000000a03fa78,新手全妆1️⃣2️⃣把刷型全搞定！使用率很高~,0,2,0,0,0,1,0,0
