post_id,h1,h2,h3,h4,h5,h6,h7,h8,title,reasoning
640842690000000013014e14,0,1,0,0,0,0,0,0,来重庆🚉拍完李子坝轻轨还有更好看的小黄楼,提供更好看的景点，激发获取动机
64084dde000000001402513d,0,1,0,0,0,0,0,0,保持饥饿感不仅仅会让你瘦,强调保持饥饿感的好处，符合Gain Ap
640854ca000000001300a2ac,0,0,0,1,0,0,0,0,寄生世界（33）：寄生等级达到5阶段,寄生等级达到5阶段，表现罕见新奇
6408a15d0000000027013919,0,1,0,0,0,0,0,0,实习报告怎么写 | 阿欢给你一步到位✨,提供实习报告写作技巧，带来技能提升的好处
6408a916000000000703b988,0,1,0,0,1,0,1,0,🔥一周瘦一圈🔥全程无跑跳,强调减肥好处，对比前后，展示差距
640949ff000000001203e582,0,0,0,0,1,0,0,0,两手攀足固肾腰，八段锦易错动作解析,对比正确与错误动作，形成视觉反差
6409663f000000001300938b,0,0,0,0,0,1,0,0,重庆本地人爱吃的40家小面！你们吃过几家？,提及重庆本地人，激发群体认同
64096fad00000000130152b3,0,0,0,0,0,0,0,0,入夏咯/短袖裙子穿一穿,无明显心理钩子
6409b38e000000001300113e,0,0,0,0,0,0,0,0,Vlog/㊙️制豪华版酸辣粉&荠菜包子&灌汤肉包,封面与标题无明显心理钩子
6409c2ce000000002700342a,0,1,0,0,0,0,0,0,宝子们！我腿瘦了！,提供瘦腿产品带来的健康好处
6409cfca0000000013003880,0,0,0,1,0,0,0,0,终于！吃到临海这家超火的台湾菜啦！,标题使用'超火'包装内容为新奇
6409d17d0000000014024051,1,1,0,0,1,0,1,0,瘦70斤饮食技巧篇，想在夏天前瘦必看❗️,减肥前后对比，激发FOMO、Gain A
6409f6a0000000000800f17e,0,0,1,0,0,0,0,0,我被爸爸说的谎话 感动了,标题故意隐藏谎话内容，制造信息缺口
640a6bc600000000130352a3,0,1,0,0,0,0,0,0,职场人设是个好东西,强调职场人设的好处，符合Gain App
640a8a150000000013000408,0,1,0,0,0,0,0,0,教资语文科三案例分析题模板,提供案例分析模板，提升技能
640aa99200000000130320b3,0,0,1,0,0,0,0,0,當香港的霓虹燈招牌越來越少.,标题暗示霓虹灯招牌减少，制造信息缺口
640aada70000000013011d15,0,0,0,1,0,0,0,0,这棵茶花简直就是人间香奈儿我的梦中情花,标题使用'人间香奈儿'包装茶花为新奇
640ab298000000001301379c,0,0,1,0,0,0,0,0,怎么回事呀！又有书生气又有小心机的感觉！,标题故意隐藏具体原因，制造信息缺口
640abf31000000001402645b,0,1,0,1,0,0,0,0,巨型玫瑰气球，春天的感觉立马来啦 | 📍洛阳,提供DIY技能和新奇体验
640ac8c8000000002702b957,0,0,0,0,0,0,0,0,喜欢的裤子分享✨工装裤/灯笼裤/牛仔裤🎧,无明显心理钩子
640ad72c000000001300e405,0,0,0,0,0,0,0,0,粉丝说：你家真的好漂亮！,无明显心理钩子
640af41800000000130109bc,0,1,0,0,0,0,0,0,奶派甜心 软软糯糯哒～,提供软糯美甲好处，吸引关注
640afb8f0000000012031412,0,1,0,0,0,0,0,0,尝试一个新look 🫧•͈ᴗ⁃͈★小个子西装搭配,提供穿搭技巧，提升形象
640affb10000000013002caf,0,1,0,0,0,0,0,0,实习生下班如何十分钟做一顿饭！,提供节省时间的做饭方法
640b044c000000001300fccb,0,0,0,0,0,0,0,0,喝完这杯我就要去打盹儿了～,无明显心理钩子
640b09da000000001300b951,0,1,1,0,1,0,0,0,体会到了谢娜瘦20斤的快乐！不仅如此还发现,减肥成果、省钱、对比前后
640b2a29000000002702992f,0,1,0,0,0,1,0,0,如何激发他对你的分享欲？,提供情感技巧，强调群体认同
640b2baf0000000013011ad5,0,1,0,0,0,0,0,0,每个月做好账记得会计科目自查 新手收藏🔥,提供会计科目自查方法，提升技能
640b2dc9000000000800c5d6,0,1,0,0,0,0,0,0,红枣造型馒头✨ 简单易学 一口一个超满足😋,提供简单易学的食谱，带来满足感
640b4bb5000000001303547e,0,1,0,0,0,0,0,0,明星博主纯欲泳衣合集🧊这身材我先流口水🤤,提供泳衣合集，强调审美和购买好处
640bd7670000000011010d39,0,0,0,0,0,1,0,0,蔬菜花园 搭架子,提及'中年大叔'群体标签，有归属感
640bd83a00000000130036bd,0,0,0,0,0,0,0,0,周末大饭店复工,无明显心理钩子
640be791000000000800f596,0,1,0,0,0,0,0,0,草缸造景全过程值得收藏,提供造景全过程，强调收藏价值
640bf4d100000000130148d0,0,1,0,0,0,0,0,0,分享四款低卡减脂餐（十八）,提供低卡减脂餐，强调健康好处
640c0e24000000001300e62a,0,1,0,0,0,0,0,0,美式装修｜物业说你家好像样板房！！！,美式装修带来视觉和情感上的好处
640c1588000000002701246b,0,1,0,0,0,0,0,0,教招必看🔥2分钟自我介绍示范💯,提供自我介绍示范，节省时间，提高效率
640c2da6000000001203de4e,0,1,0,0,0,0,0,0,老公点名要拍的光影婚纱照✨也太高级了吧,婚纱照高级感带来情感和审美上的好处
640c495a0000000013001c27,0,1,1,0,0,0,0,0,瘦71斤女生，佛系减肥日记！,提供减肥好处，故意隐藏三餐信息
640c6ac9000000000800ee05,0,1,0,0,0,1,0,0,小个子校园穿搭🎒牛仔裤也太青春学妹噜！🎓,提供穿搭技巧，针对特定群体
640c8c940000000013031ee9,0,0,0,1,0,0,0,0,在武汉！！两天吃了18顿！！！,使用'吃了18顿'包装成惊人反常
640c93cb0000000013033e3e,0,1,0,0,0,1,0,0,腿粗梨形🍐春夏半身裙🈴️集✨显瘦显腿长‼️,提供显瘦好处，针对特定群体
640d325a000000000800f380,0,0,0,0,1,0,1,0,当我开始和朋友用两种不同的方式减肥,对比减肥效果，引发社会比较
640d697200000000270114bb,0,0,0,0,0,0,0,0,经济周期与职业选择1,无明显心理钩子
640d7953000000001303197c,0,0,0,0,1,0,0,0,发现淘金比东山口好拍照,对比淘金与东山口的拍照效果
640da6dd000000001300c764,0,1,0,0,1,0,0,0,瘦小腿巨有效‼️搞定小腿粗壮🔥肌肉腿脂包肌,提供瘦腿方法，对比前后腿型
640dabb5000000001300a2e5,0,0,1,0,0,0,0,0,法学生是不是应该趁年轻多学一门技术工种,标题自问自答，引导观众点击找答案
640e73e90000000011010063,0,1,0,0,0,1,0,0,关于宅女同款粉色格子裙配西装 🔗已放,提供穿搭技巧，提及群体标签
640ed0870000000027002edf,0,1,0,0,1,0,1,0,这次我要大声说，我瘦60斤啦❗大基数减肥冲,减肥成果对比，激发获取动机和社会比较
640ef3a000000000130365d7,0,1,0,0,0,0,0,0,熟悉的雪媚娘～,提供多种口味选择，满足不同需求
640f03cf00000000130305c4,1,1,0,0,0,0,0,0,软装干货❗️装修选窗帘记住这❻点不踩坑,不行动（不记住这4点）导致踩坑，提供装修
640f12e0000000000703977f,0,1,0,0,0,1,0,0,164/140微胖女生显瘦短袖分享～,提供显瘦好处，针对微胖女生群体
640f241a000000001203c0ff,0,1,0,0,1,1,1,0,🙏请大数据把我推荐给想要廋腿的姐妹🆙,瘦身成果对比，群体标签，社会比较
640f33f0000000001300cb35,0,1,0,0,0,0,0,0,易碎感瓷娃娃妆容教程🌙,提供妆容教程，强调变美好处
640f409900000000270012a3,0,0,1,0,0,0,0,0,别问了！！！在上海！！,标题故意隐藏信息，引发点击欲望
640f465f0000000013036d92,0,0,0,0,0,0,0,0,厦门氛围餐厅 | 勒威蚝吧,无明显心理钩子
640ff1660000000013006b94,0,0,0,0,0,0,0,0,🇯🇵东京 新宿的这条巷子就是深夜食堂吧,无明显心理钩子
64105d74000000001300924b,0,1,0,0,0,0,0,0,162/120 梨型身材🍐腿粗不p图不拉腿！,提供身材管理好处，符合Gain Appe
6410866e000000001303de75,0,1,0,0,0,0,0,0,微胖小个子💒🩰🫧美式甜心穿搭日记160 125,提供穿搭技巧，提升形象
64113a770000000007038ae2,0,0,1,0,0,0,0,0,勇敢和crush打直球！！第3️⃣弹,标题故意隐藏具体直球内容，制造信息缺口
64119b4f000000001300de36,0,1,0,0,0,0,0,0,小腿围38厘米，喇叭裤+高跟鞋超适合肌肉腿,提供穿搭技巧，强调好处
6411a5f10000000013032a82,0,1,0,0,0,0,0,0,Ab款式美甲 酷酷的美甲 腮红美甲 金属感,提供美甲设计，提升美观
6411b18200000000270100c5,0,1,1,0,0,0,0,0,精准拿捏：我好像快成恋爱高手了2,提供恋爱技巧，故意隐藏信息制造悬念
6411b55c000000002701168b,0,1,0,0,0,0,0,0,超快乐吃吃日常💫春天和快乐一起来啦,提供快乐情绪，符合情感收益
6411b730000000002702ad92,0,1,0,0,0,0,0,0,摆脱对“异性认可”的依赖才能真自信！,强调摆脱依赖获得自信的好处
6411c6ed000000001203eee8,0,1,0,0,0,0,0,0,有爱真好,传达情感好处，激发获取动机
6411cabb0000000013009c7b,0,1,0,0,0,0,0,0,发饰不是拿来遮丑的（针对自己而言）,提供发饰搭配技巧，提升美观
6411cbdb00000000140262e1,0,1,1,0,0,0,0,0,160/120救…直接眼前一亮！🥀美哭了老婆们！！,提供穿搭好处，故意隐藏信息
6411e845000000001303ea00,0,1,0,0,0,0,0,0,学艺术的出路，月入3w的搞钱思路,提供月入3w的搞钱思路，强调收益好处
6411ff53000000001203eaeb,0,1,0,0,0,0,0,0,一分钟教会你坐澳门发财巴士,提供坐发财巴士的技巧，节省时间和精力
64125a490000000014024c6b,0,1,0,0,0,0,0,0,1688春夏购物分享 绝了绝了 我也太会买了吧,强调购物技巧带来的好处
64126f58000000001300f725,0,0,0,0,0,0,0,0,早午餐｜牛排餐盘配🍓草莓酸奶碗配燕麦拿铁,无明显心理钩子
64128b46000000000703b129,0,1,0,0,0,0,0,0,155 78这件长裙完全我的天菜,强调长裙带来的个人风格提升
64128e8b0000000013031e92,0,1,0,0,0,0,0,0,教程来啦~ 壁纸制作教程 班级文化,提供壁纸制作教程，强调技能提升
641291890000000011013a04,0,1,0,0,0,0,0,0,如何在北美做一杯好喝的杨枝甘露（缺德舅版）,提供自制饮品方法，节省时间和金钱
6412979e000000001300b015,0,0,0,0,0,0,0,0,关于报班的想法（结构化面试）,无明显心理钩子
6412d95d000000001300124c,0,0,0,1,1,0,0,0,口袋奇兵-小战车,夸张对比和视觉反差
6412db4a0000000013012122,0,0,0,1,0,0,0,0,在成都的巷子里点一整只冒烤鸭是什么体验～,标题使用'什么体验'包装成新奇体验
6412e76e000000000800c4eb,0,1,0,0,0,0,0,0,近期小短甲爆款合集！！,提供多种美甲设计，强调好处
6412f0a7000000000800e2d8,0,1,0,0,0,0,0,0,装修灵感合集·法式极简风/植物搭配的高级感,提供装修灵感，强调好处
64132382000000001300ab8f,0,1,0,0,0,0,0,0,一周穿搭合集🎪美式校园的一周🧳🪂📗,提供一周穿搭，节省时间，提升形象
6413c53e0000000027000b2b,1,0,0,0,0,0,0,0,瓦工铺砖一定注意这9个细节！收藏好不踩坑,不注意细节会踩坑，引发FOMO
6413cd1c00000000130373bc,0,0,1,0,0,0,0,0,杭州｜老公出差的行李箱🧳都装了些什么🤔,标题故意隐藏行李箱内容，制造信息缺口
6413cf6c00000000130179cb,0,0,0,0,0,1,0,0,公主下馆子啦🥢,提及'公主'群体标签，有归属感
6413e42600000000130093ed,0,1,0,0,0,0,0,0,打工人上班带饭看这一篇🍱一周午餐不重样✅,提供多种午餐选择，节省时间和金钱
641441a20000000007039631,0,1,0,1,0,0,0,0,硬货：2023爆火冰箱,强调冰箱好处，包装为爆火新品
641457e6000000001301532b,0,1,0,0,0,0,0,0,160 130斤｜😭挖到了巨显瘦又显🐻的裙子！！！,裙子显瘦显瘦，提供好处
64146f4d0000000013008d4a,0,0,0,1,0,0,0,0,才三次！！真的震惊🤯,使用'真的震惊'包装内容为新奇
641473c30000000027012f64,0,0,1,0,0,0,0,0,老宅改造第13天，四川无烟灶如何排烟,标题提出问题，引导观众点击找答案
6414906c0000000013001c53,0,1,0,0,0,0,0,0,法式猫眼 晶石猫眼✨| 厦门美甲,提供美甲设计，提升美感
641527dd0000000013035cf1,0,1,0,0,0,0,0,1,南昌好吃的烧烤店排名❗️今天也要吃烧烤呀,提供排名信息和权威性
641558710000000027011b39,0,1,0,1,1,0,0,0,夏日甜酷背心🕶️复古又小众,复古小众吸引注意，对比风格
641572fc000000001303d49c,0,0,0,0,0,0,0,0,我好像真正爱上了做律师,无明显心理钩子
64157c4b000000002702990e,0,1,0,0,0,0,0,0,体验过60+个岛，希望能帮你们快速选岛♥️,提供选岛建议，节省时间和精力
64158c29000000002700248b,0,1,0,0,0,0,0,0,OOTD｜春夏约会度假💅🏻漂亮裙裙,提供春夏约会穿搭建议，强调好处
64158e1f000000000800ee01,0,0,1,1,0,0,0,0,关于我在广州一天喝了十几碗糖水这件事……,标题故意留白，使用省略号制造信息缺口；'
6415949f0000000013016bc1,0,1,1,0,0,0,0,0,牛仔裤如何挑选？超全干货！看这一篇就够了,提供挑选牛仔裤的好处，自问自答设置信息缺
641597c30000000013009054,0,1,0,0,0,0,0,0,超市生发零食｜发量富翁平时爱炫什么,强调吃零食能增发，带来健康好处
6415af4700000000130082a6,0,1,0,0,1,0,0,0,贰河茶馆  自制低成本 “中式屏风”,提供省钱好处，对比70元与常规成本
6415c73f0000000027029270,0,0,1,0,0,0,0,0,什么样的旗袍最美？,自问自答形式的信息缺口
6415cc81000000001303429c,0,0,0,0,0,0,0,0,一些夏天的日系蓝色连衣裙～ ˖🥣⁺⑅ ₊⁺♡₊⁺,无明显心理钩子
64167b310000000013030f9b,0,1,0,0,0,0,0,0,春夏小裙子×4✨爱穿裙子的小姐姐一枚呀~,提供春夏裙子穿搭，强调变美好处
6416dd190000000013030e56,0,1,0,0,0,0,0,0,153 118斤 肩宽背厚小个子女生藏肉短袖上衣,提供藏肉效果，强调好处
6416eac2000000001300f023,0,1,0,1,0,0,0,0,我发现了一个宝藏！巨甜巨好看！醉酒甜撩,强调好处和包装新奇内容
64174899000000001203f30a,0,1,0,0,0,0,0,0,✨包包合集｜平价｜百搭｜高颜值,提供平价、百搭、高颜值好处
6417abc80000000013011b26,0,1,0,0,0,1,0,0,脆桃党狂喜❗终于找到了，30几一箱的北京8号~,脆桃党狂喜，提供好处；群体标签
6417cc71000000001300ef41,0,1,0,0,0,1,0,0,大码女生的春夏浅色系裤子分享！,提供穿搭好处，提及大码女生群体
6417db6b000000000800d7c6,0,1,0,0,0,0,0,0,长袖一字肩分享🌷显瘦绝美,强调显瘦效果，激发获取动机
6417de55000000001300e95e,0,1,0,0,0,0,0,0,好看的短袖🛼｜新衣试穿1.0🧁｜今天蛮小众滴～,提供新衣试穿，强调变美好处
6417f52e000000001203177b,0,0,1,0,0,0,0,0,迪士尼跟拍📷拍成这样收199值吗,标题故意隐藏价值判断，引导点击
64183408000000001301266d,0,1,0,0,0,0,0,0,新穿搭法则：万物皆可搭👖,提供穿搭技巧，强调好处
64196ac6000000000800eba4,0,1,0,0,0,0,0,0,瘦肚子的核心,提供控糖方法，强调健康好处
6419899b000000002700297b,0,1,0,0,0,0,0,0,杠铃划船不会做？快试试【史密斯划船】,提供健身技巧，强调好处
64198a1300000000130157d3,0,1,0,0,0,0,0,0,155/110｜梨形身材 真的好显身材好显瘦💕,强调身材显瘦的好处
641aaff300000000120335c1,0,1,0,0,0,0,0,0,被大自然治愈的阳台你喜欢吗？,阳台设计带来放松和治愈的好处
641ac75c0000000013016ff9,0,1,0,0,0,0,0,0,𝑺𝒖𝒎𝒎𝒆𝒓 𝒗𝒊𝒃𝒆 ☀️心动都藏在了夏天,提供夏季穿搭灵感，带来情感愉悦
641ac8e70000000013002df7,0,1,0,0,0,0,0,0,花艺插花入门 | 手把手教你春日手提花篮2,提供插花技能，带来好处
641acd3a000000001300e8ae,0,1,0,1,1,0,0,0,亲测！挑牛仔裤…靠这几个方法，真的绝了！,提供挑牛仔裤方法，展示对比效果
641adbf3000000001303f1e4,0,0,0,0,0,0,0,0,老娘与海,无明显心理钩子
641af1f400000000070395b8,0,0,0,0,0,1,0,0,米姐带你看热点丨雷锋精神倡议书,提及青年群体并号召行动
641af2b0000000001203ddc7,0,1,0,1,0,0,0,0,奶香火辣🔥芝士蟹柳火鸡面！大大福袋寿司,美食分享，强调美味和新奇搭配
641bbbb0000000001203d96c,0,1,0,0,0,1,0,0,每天都有睡前情话也太幸福了叭🌷🌷,提供情感好处，提及情侣群体
641bd98b000000000800e3c6,0,0,0,0,0,1,0,0,🇨🇦第10086次为加拿大骚猪破大防,涉及群体标签和调侃
641be0f300000000130056e3,0,0,0,0,1,0,0,0,捡蘑菇一路都是美景,好与坏形成对比，激发探索欲
641be7e8000000001300d4ab,0,1,0,1,0,0,0,0,春夏的第一双玛丽珍凉鞋《狂飙硬核测评》✅✅,强调好处和新奇包装
641c02a60000000013016426,0,0,0,0,0,0,0,0,走进春天🌿,无明显心理钩子
641c078b000000001303d8f8,0,0,1,0,0,0,0,0,亲情怎么写最刀,标题自问自答，引导点击
641c1b8d0000000013000ed9,0,0,0,0,0,0,0,0,薄背、宽肩、直角肩，还得盘哑铃！,FAILED:API_EXCEPTION
641c1dc00000000013033e04,0,1,0,0,1,0,0,0,超强瘦肚子练习,强调好处和对比效果
641c2176000000001300a280,0,0,0,0,0,0,0,0,春日游、桃花落满头,无明显心理钩子
641c2528000000001101340b,0,0,0,0,0,0,0,0,炒百香芒芒冰淇淋,无明显心理钩子
641c273e000000001203c471,0,1,0,0,0,1,0,0,155/140斤微胖梨型适合肉肉女生的休闲穿搭,提供穿搭好处，提及群体标签
641c3e60000000001301672a,0,0,0,0,0,0,0,0,简单穿,标题和图片无明显心理钩子
641c4696000000001101114f,0,0,0,0,0,0,0,0,悉尼的街上溜达🚶🏿🏃🏿🚶🏿,无明显心理钩子
641cfe7600000000130077a4,0,0,1,0,0,0,0,0,多肉服盆过程中根系养护的几个阶段,自问自答形式，引导观众点击了解
641d045d000000000800f12a,0,1,0,0,0,0,0,0,宿舍跟练vlog｜第2⃣️练（臀部🍑训练‼️,提供臀部训练好处，节省时间
641d7014000000002700342b,0,0,1,0,0,0,0,0,当crush不小心看到了我的小红书收藏夹。。。,标题故意隐藏crush看到后的反应
641d7a860000000013006e52,0,0,0,0,0,0,0,0,露台换新花箱了，尝试几组混搭,无明显心理钩子
641d85df00000000130161c5,0,1,0,0,0,0,0,0,夏日甜辣短上衣合集🌷百搭显瘦我真滴爱！！,强调百搭显瘦，提供好处
641d8a1e000000001300ab0b,0,1,0,0,1,0,0,0,春季返寒🧊刚买的新中式卫衣能用上了好耶,提供穿搭好处，对比不同款式
641da4f60000000013030e76,0,0,0,0,0,0,0,0,欢迎光临我的宿舍小窝🎀,无明显心理钩子特征
641e6d060000000027002f4c,0,1,0,0,0,0,0,0,100块能吃多少串烧烤,提供省钱好处，激发获取动机
641e7f200000000011012866,0,1,0,0,1,0,0,0,减肥真的不难（瘦了30斤经验分享）,减肥经验分享，提供健康好处；展示前后对比
641e9287000000001303ef2c,0,1,0,0,0,0,0,0,附设计图｜浴室镜柜收纳术！完美复刻！,提供收纳技巧，节省空间，提升效率
641ece750000000013031130,0,0,0,0,1,1,0,0,🇬🇧江南的风终会吹到英伦,文化对比与群体认同
641ee43c00000000130025b2,0,1,0,0,0,0,0,0,试试泰国校服氛围感,提供泰国校服穿搭好处，吸引尝试
641ee8090000000013003c1b,0,0,0,0,0,0,0,0,被催更的卫生间尺寸和平面图来了，请惠存～,无明显心理钩子
641ee88400000000130004f6,0,0,0,1,0,0,0,0,听说好多人喜欢这个疯痞,标题使用'疯痞'包装角色为新奇形象
641eeb4c0000000011013ecf,0,0,0,0,0,1,0,0,同事间的彩虹屁，如何清新不油腻,提及同事群体，有归属感
641eed4600000000130311e2,0,0,0,0,0,0,0,0,在远景路找东西吃，记得逛下巷子,无明显心理钩子
641fabcd0000000027029e5c,0,1,0,0,0,0,0,0,5000步暴汗燃脂走！新手/大基数走路瘦全身,强调走路减肥的好处，符合Gain App
641fb79a0000000027003044,1,0,0,0,0,0,1,0,在人最少的时候来参加粉笔模考,暗示不参加会错过高分机会，引发FOMO；
641fdc98000000000703a5e0,0,0,0,1,0,0,0,0,当一棵紫藤创进卫生间，我们一家都“便秘”了,标题使用了‘便秘’比喻，包装成新奇内容
641ff43e000000001203d00b,1,0,1,0,0,0,0,0,1000w网红anna安娜要闭店了？😱四月清仓蹲住,闭店暗示不行动会错过清仓，信息缺口引发点
641ff7dc000000001300ca81,0,1,0,0,0,0,0,0,春夏穿搭｜5⃣️条连衣裙！！让穿搭衬托你的美,提供穿搭建议，强调变美好处
641ffec9000000001300a95b,0,0,0,1,0,0,0,0,【迷你厨房】辣章鱼面条,辣章鱼面条包装成新奇内容
642019ef00000000130011af,0,0,0,0,0,0,0,0,170 55kg6⃣️条绝美春夏连衣裙👗显瘦显高,FAILED:API_EXCEPTION
6420250a00000000130097af,0,1,0,1,0,0,0,0,109🥕能把锦鲤裙头绣成这样！真的太美丽了！,强调美丽和新奇，吸引关注
642030820000000013003902,0,1,0,0,0,0,0,0,新中式才是yyds✨ ！镂空收腰裙+链条好显瘦😭,强调显瘦效果，提供穿搭好处
642038a70000000013002d08,0,1,0,0,0,0,0,0,沉浸式小推车收纳～,提供收纳技巧，节省空间和时间
64205a7a0000000013015e27,0,1,0,0,0,0,0,0,chatgpt的反向调教,提供学习方法，强调效果不错
6421431f000000001300dd6e,0,1,0,0,0,0,0,0,裤腰大不系皮带的3️⃣种方法！,提供解决方法，节省时间，提升形象
64214485000000001203d543,0,1,0,1,0,0,0,0,一百万人看过水母伞 | 教程和夜景效果,提供教程和效果展示，包装为罕见新奇
642154a70000000012031e8a,0,0,0,1,0,0,0,0,这么大的木绣球树见过吗,标题使用'见过吗'暗示罕见性
6421647c0000000013030a90,1,1,0,0,1,0,0,0,💽日常15.| 是练体态苦还是驼背舒服？,对比体态好与驼背，引发FOMO和感知对比
64217088000000001300a053,0,1,0,0,0,0,0,0,🏈敲好穿的小短袖合集!! 正肩百搭显瘦₊˚.༄,提供显瘦好处，激发获取动机
