post_id,title,1,2,3,4,5,6,7,8
640bd7670000000011010d39,蔬菜花园 搭架子,0,0,0,0,0,0,0,0
640bd83a00000000130036bd,周末大饭店复工,0,0,0,0,0,0,0,0
640be791000000000800f596,草缸造景全过程值得收藏,0,2,0,0,0,0,0,0
640bf4d100000000130148d0,分享四款低卡减脂餐（十八）,0,2,0,0,0,0,0,0
640c0e24000000001300e62a,美式装修｜物业说你家好像样板房！！！,0,2,0,0,0,0,0,0
640c1588000000002701246b,教招必看🔥2分钟自我介绍示范💯,0,2,0,0,0,1,0,0
640c2da6000000001203de4e,老公点名要拍的光影婚纱照✨也太高级了吧,0,2,0,0,0,0,0,0
640c495a0000000013001c27,瘦71斤女生，佛系减肥日记！,0,2,2,0,2,0,0,0
640c6ac9000000000800ee05,小个子校园穿搭🎒牛仔裤也太青春学妹噜！🎓,0,2,0,0,0,2,0,0
640c8c940000000013031ee9,在武汉！！两天吃了18顿！！！,0,0,0,0,0,0,0,0
640c93cb0000000013033e3e,腿粗梨形🍐春夏半身裙🈴️集✨显瘦显腿长‼️,0,2,0,0,0,2,0,0
640d325a000000000800f380,当我开始和朋友用两种不同的方式减肥,0,0,0,0,2,0,2,0
640d649400000000130087a1,主卧室的设计,0,0,0,0,0,0,0,0
640d697200000000270114bb,经济周期与职业选择1,0,0,0,0,1,0,0,0
640d7953000000001303197c,发现淘金比东山口好拍照,0,0,0,0,0,0,2,0
640da6dd000000001300c764,瘦小腿巨有效‼️搞定小腿粗壮🔥肌肉腿脂包肌,0,2,0,0,2,0,0,0
640dabb5000000001300a2e5,法学生是不是应该趁年轻多学一门技术工种,0,0,2,0,0,1,0,0
640e73e90000000011010063,关于宅女同款粉色格子裙配西装 🔗已放,0,0,0,0,0,2,0,0
640ed0870000000027002edf,这次我要大声说，我瘦60斤啦❗大基数减肥冲,0,2,0,0,2,0,0,0
640ef3a000000000130365d7,熟悉的雪媚娘～,0,0,0,0,0,0,0,0
640f03cf00000000130305c4,软装干货❗️装修选窗帘记住这❻点不踩坑,2,2,0,0,0,0,0,0
640f12e0000000000703977f,164/140微胖女生显瘦短袖分享～,0,2,0,0,0,2,0,0
640f241a000000001203c0ff,🙏请大数据把我推荐给想要廋腿的姐妹🆙,0,2,0,0,2,2,0,0
640f33f0000000001300cb35,易碎感瓷娃娃妆容教程🌙,0,2,0,0,0,0,0,0
640f409900000000270012a3,别问了！！！在上海！！,0,0,2,0,0,0,0,0
640f465f0000000013036d92,厦门氛围餐厅 | 勒威蚝吧,0,0,0,0,0,0,0,0
640ff1660000000013006b94,🇯🇵东京 新宿的这条巷子就是深夜食堂吧,0,0,0,0,0,0,0,0
64105d74000000001300924b,162/120 梨型身材🍐腿粗不p图不拉腿！,0,0,0,0,2,1,0,0
6410866e000000001303de75,微胖小个子💒🩰🫧美式甜心穿搭日记160 125,0,0,0,0,2,2,0,0
64113a770000000007038ae2,勇敢和crush打直球！！第3️⃣弹,0,0,0,0,0,0,0,0
64119b4f000000001300de36,小腿围38厘米，喇叭裤+高跟鞋超适合肌肉腿,0,2,0,0,2,0,0,0
6411a5f10000000013032a82,Ab款式美甲 酷酷的美甲 腮红美甲 金属感,0,2,0,0,2,0,0,0
6411b18200000000270100c5,精准拿捏：我好像快成恋爱高手了2,0,2,0,0,2,1,0,0
6411b55c000000002701168b,超快乐吃吃日常💫春天和快乐一起来啦,0,0,0,0,0,0,0,0
6411b730000000002702ad92,摆脱对“异性认可”的依赖才能真自信！,0,2,0,0,0,1,0,0
6411c6ed000000001203eee8,有爱真好,0,0,0,0,0,0,0,0
6411cabb0000000013009c7b,发饰不是拿来遮丑的（针对自己而言）,0,0,0,0,2,0,0,0
6411cbdb00000000140262e1,160/120救…直接眼前一亮！🥀美哭了老婆们！！,0,1,0,0,0,0,0,0
6411e845000000001303ea00,学艺术的出路，月入3w的搞钱思路,0,2,0,0,0,1,0,0
6411ff53000000001203eaeb,一分钟教会你坐澳门发财巴士,0,2,0,0,0,0,0,0
64125a490000000014024c6b,1688春夏购物分享 绝了绝了 我也太会买了吧,0,2,0,0,0,0,0,0
64126f58000000001300f725,早午餐｜牛排餐盘配🍓草莓酸奶碗配燕麦拿铁,0,2,0,0,0,0,0,0
64128b46000000000703b129,155 78这件长裙完全我的天菜,0,0,0,0,0,0,0,0
64128e8b0000000013031e92,教程来啦~ 壁纸制作教程 班级文化,0,2,0,0,0,0,0,0
641291890000000011013a04,如何在北美做一杯好喝的杨枝甘露（缺德舅版）,0,2,0,0,0,0,0,0
6412979e000000001300b015,关于报班的想法（结构化面试）,0,0,0,0,0,0,0,0
6412d95d000000001300124c,口袋奇兵-小战车,0,0,0,0,2,0,0,0
6412db4a0000000013012122,在成都的巷子里点一整只冒烤鸭是什么体验～,0,1,2,0,0,0,0,0
6412e76e000000000800c4eb,近期小短甲爆款合集！！,0,2,0,0,0,0,0,0
6412f0a7000000000800e2d8,装修灵感合集·法式极简风/植物搭配的高级感,0,2,0,0,0,0,0,0
64132382000000001300ab8f,一周穿搭合集🎪美式校园的一周🧳🪂📗,0,2,0,0,0,0,0,0
6413c53e0000000027000b2b,瓦工铺砖一定注意这9个细节！收藏好不踩坑,2,2,0,0,0,0,0,0
6413cd1c00000000130373bc,杭州｜老公出差的行李箱🧳都装了些什么🤔,0,0,2,0,2,0,0,0
6413cf6c00000000130179cb,公主下馆子啦🥢,0,0,0,0,2,0,0,0
6413e42600000000130093ed,打工人上班带饭看这一篇🍱一周午餐不重样✅,0,2,0,0,2,0,0,0
641441a20000000007039631,硬货：2023爆火冰箱,0,2,0,0,0,0,0,0
641457e6000000001301532b,160 130斤｜😭挖到了巨显瘦又显🐻的裙子！！！,0,2,0,0,1,0,0,0
64146f4d0000000013008d4a,才三次！！真的震惊🤯,0,0,1,2,0,0,0,0
641473c30000000027012f64,老宅改造第13天，四川无烟灶如何排烟,0,0,2,0,1,0,0,0
6414906c0000000013001c53,法式猫眼 晶石猫眼✨| 厦门美甲,0,2,0,0,0,0,0,0
641527dd0000000013035cf1,南昌好吃的烧烤店排名❗️今天也要吃烧烤呀,0,2,0,0,0,0,0,0
641558710000000027011b39,夏日甜酷背心🕶️复古又小众,0,1,0,0,0,0,0,0
641572fc000000001303d49c,我好像真正爱上了做律师,0,0,0,0,0,0,0,0
64157c4b000000002702990e,体验过60+个岛，希望能帮你们快速选岛♥️,0,2,0,0,0,0,0,0
64158c29000000002700248b,OOTD｜春夏约会度假💅🏻漂亮裙裙,0,2,0,0,0,0,0,0
64158e1f000000000800ee01,关于我在广州一天喝了十几碗糖水这件事……,0,0,1,0,0,0,0,0
6415949f0000000013016bc1,牛仔裤如何挑选？超全干货！看这一篇就够了,0,2,0,0,0,2,0,0
641597c30000000013009054,超市生发零食｜发量富翁平时爱炫什么,0,2,0,0,0,0,0,0
6415af4700000000130082a6,贰河茶馆  自制低成本 “中式屏风”,0,2,0,0,0,0,0,0
6415c73f0000000027029270,什么样的旗袍最美？,0,0,2,0,0,0,0,0
6415cc81000000001303429c,一些夏天的日系蓝色连衣裙～ ˖🥣⁺⑅ ₊⁺♡₊⁺,0,2,0,0,0,0,0,0
64167b310000000013030f9b,春夏小裙子×4✨爱穿裙子的小姐姐一枚呀~,0,2,0,0,0,0,0,0
6416dd190000000013030e56,153 118斤 肩宽背厚小个子女生藏肉短袖上衣,0,2,0,0,0,2,0,0
6416eac2000000001300f023,我发现了一个宝藏！巨甜巨好看！醉酒甜撩,0,0,1,2,0,0,0,0
64174899000000001203f30a,✨包包合集｜平价｜百搭｜高颜值,0,2,0,0,0,0,0,0
6417abc80000000013011b26,脆桃党狂喜❗终于找到了，30几一箱的北京8号~,0,2,0,0,0,2,0,0
6417cc71000000001300ef41,大码女生的春夏浅色系裤子分享！,0,1,0,0,0,2,0,0
6417db6b000000000800d7c6,长袖一字肩分享🌷显瘦绝美,0,2,0,0,0,0,0,0
6417de55000000001300e95e,好看的短袖🛼｜新衣试穿1.0🧁｜今天蛮小众滴～,0,2,0,0,2,0,0,0
6417f52e000000001203177b,迪士尼跟拍📷拍成这样收199值吗,0,0,2,0,0,0,0,0
64183408000000001301266d,新穿搭法则：万物皆可搭👖,0,1,0,2,0,0,0,0
64196ac6000000000800eba4,瘦肚子的核心,0,2,0,0,0,0,0,0
6419899b000000002700297b,杠铃划船不会做？快试试【史密斯划船】,0,2,0,0,0,0,0,0
64198a1300000000130157d3,155/110｜梨形身材 真的好显身材好显瘦💕,0,2,0,0,0,0,0,0
641aaff300000000120335c1,被大自然治愈的阳台你喜欢吗？,0,2,0,0,0,0,0,0
641ac75c0000000013016ff9,𝑺𝒖𝒎𝒎𝒆𝒓 𝒗𝒊𝒃𝒆 ☀️心动都藏在了夏天,0,0,0,0,0,0,0,0
641ac8e70000000013002df7,花艺插花入门 | 手把手教你春日手提花篮2,0,2,0,0,0,0,0,0
641acd3a000000001300e8ae,亲测！挑牛仔裤…靠这几个方法，真的绝了！,0,2,0,0,2,0,0,0
641adbf3000000001303f1e4,老娘与海,0,0,0,0,0,0,0,0
641af1f400000000070395b8,米姐带你看热点丨雷锋精神倡议书,0,0,0,0,0,0,0,0
641af2b0000000001203ddc7,奶香火辣🔥芝士蟹柳火鸡面！大大福袋寿司,0,2,0,0,0,0,0,0
641bbbb0000000001203d96c,每天都有睡前情话也太幸福了叭🌷🌷,0,2,0,0,0,2,0,0
641bd98b000000000800e3c6,🇨🇦第10086次为加拿大骚猪破大防,0,0,0,0,0,0,0,0
641be0f300000000130056e3,捡蘑菇一路都是美景,0,1,0,0,2,0,0,0
641be7e8000000001300d4ab,春夏的第一双玛丽珍凉鞋《狂飙硬核测评》✅✅,0,2,0,0,2,0,0,0
641c02a60000000013016426,走进春天🌿,0,0,0,0,0,0,0,0
641c078b000000001303d8f8,亲情怎么写最刀,0,0,2,0,0,0,0,0
641c0cd5000000001303ee42,孤独才是人生常态,0,0,0,0,0,0,0,0
641c1b8d0000000013000ed9,薄背、宽肩、直角肩，还得盘哑铃！,0,2,0,0,0,0,0,0
641c1dc00000000013033e04,超强瘦肚子练习,0,2,0,0,0,0,0,0
641c2176000000001300a280,春日游、桃花落满头,0,0,0,0,0,0,0,0
641c2528000000001101340b,炒百香芒芒冰淇淋,0,2,0,0,0,0,0,0
641c273e000000001203c471,155/140斤微胖梨型适合肉肉女生的休闲穿搭,0,2,0,0,0,2,0,0
641c3e60000000001301672a,简单穿,0,0,0,0,0,0,0,0
641c4696000000001101114f,悉尼的街上溜达🚶🏿🏃🏿🚶🏿,0,0,0,0,0,0,0,0
641cfe7600000000130077a4,多肉服盆过程中根系养护的几个阶段,0,2,2,0,0,0,0,0
641d045d000000000800f12a,宿舍跟练vlog｜第2⃣️练（臀部🍑训练‼️,0,1,0,0,0,2,0,0
641d7014000000002700342b,当crush不小心看到了我的小红书收藏夹。。。,0,0,2,0,0,0,0,0
641d7a860000000013006e52,露台换新花箱了，尝试几组混搭,0,2,0,0,0,0,0,0
641d85df00000000130161c5,夏日甜辣短上衣合集🌷百搭显瘦我真滴爱！！,0,2,0,0,0,0,0,0
641d8a1e000000001300ab0b,春季返寒🧊刚买的新中式卫衣能用上了好耶,0,2,0,0,2,0,0,0
641da4f60000000013030e76,欢迎光临我的宿舍小窝🎀,0,0,0,0,0,0,0,0
641e6d060000000027002f4c,100块能吃多少串烧烤,0,0,2,0,0,0,0,0
641e7f200000000011012866,减肥真的不难（瘦了30斤经验分享）,0,2,0,0,2,0,0,0
641e9287000000001303ef2c,附设计图｜浴室镜柜收纳术！完美复刻！,0,2,0,0,0,0,0,0
641ece750000000013031130,🇬🇧江南的风终会吹到英伦,0,0,0,0,2,0,0,0
641ee43c00000000130025b2,试试泰国校服氛围感,0,0,0,0,0,0,0,0
641ee8090000000013003c1b,被催更的卫生间尺寸和平面图来了，请惠存～,0,2,0,0,0,0,0,0
641ee88400000000130004f6,听说好多人喜欢这个疯痞,0,0,0,0,0,2,0,0
641eeb4c0000000011013ecf,同事间的彩虹屁，如何清新不油腻,0,0,0,0,0,2,0,0
641eed4600000000130311e2,在远景路找东西吃，记得逛下巷子,0,2,0,0,0,0,0,0
641fabcd0000000027029e5c,5000步暴汗燃脂走！新手/大基数走路瘦全身,0,2,0,0,0,2,0,0
641fb79a0000000027003044,在人最少的时候来参加粉笔模考,0,2,0,0,0,0,0,0
641fdc98000000000703a5e0,当一棵紫藤创进卫生间，我们一家都“便秘”了,0,0,0,0,2,0,0,0
641ff43e000000001203d00b,1000w网红anna安娜要闭店了？😱四月清仓蹲住,0,0,2,0,0,0,0,1
641ff7dc000000001300ca81,春夏穿搭｜5⃣️条连衣裙！！让穿搭衬托你的美,0,2,0,0,0,0,0,0
641ffec9000000001300a95b,【迷你厨房】辣章鱼面条,0,0,0,0,0,0,0,0
642019ef00000000130011af,170 55kg6⃣️条绝美春夏连衣裙👗显瘦显高,0,2,0,0,2,0,0,0
6420250a00000000130097af,109🥕能把锦鲤裙头绣成这样！真的太美丽了！,0,2,0,0,2,0,0,0
642030820000000013003902,新中式才是yyds✨ ！镂空收腰裙+链条好显瘦😭,0,2,0,0,0,0,0,0
642038a70000000013002d08,沉浸式小推车收纳～,0,0,0,0,0,0,0,0
64205a7a0000000013015e27,chatgpt的反向调教,0,2,0,0,0,0,0,0
6421431f000000001300dd6e,裤腰大不系皮带的3️⃣种方法！,0,2,2,0,0,0,0,0
64214485000000001203d543,一百万人看过水母伞 | 教程和夜景效果,0,2,0,0,0,0,0,2
642154a70000000012031e8a,这么大的木绣球树见过吗,0,0,0,0,0,0,0,0
6421647c0000000013030a90,💽日常15.| 是练体态苦还是驼背舒服？,0,2,0,0,2,0,1,0
64217088000000001300a053,🏈敲好穿的小短袖合集!! 正肩百搭显瘦₊˚.༄,0,2,0,0,0,0,0,0
64217532000000000800ccad,翻包日志｜日常出街背什么最轻松？🥰,0,2,2,0,0,0,0,0
64218fee0000000014025845,复刻了这条朝珠,0,0,0,0,0,0,0,0
64219aec0000000027010640,低脂酸奶碗！宿舍常备减脂好物分享！,0,2,0,0,0,0,0,0
64227b080000000013037d1d,热量不焦虑3️⃣4️⃣——黄焖鸡米饭（低卡版）,0,2,0,0,2,0,0,0
64227de80000000011010a2e,分享一下我学时政的渠道 不花钱！！,0,2,0,0,0,0,0,0
6422be3f0000000013009a64,4⃣️件连衣裙分享|辣妹连衣裙好显身材好喜欢,0,2,0,0,2,0,0,0
6422c5ee000000000800c4e6,保养腰椎的前一步,0,2,0,0,0,0,0,0
6422d89300000000130148b4,金鱼干货教程,0,2,0,0,0,0,0,0
6422d9cd00000000140263a7,为什么一款康乃馨会被命名为茉莉,0,0,2,0,0,0,0,0
6422dae10000000013031c01,今天的快乐是小吃街给的……,0,2,2,0,0,0,0,0
6422fa5300000000130319b7,微胖穿搭165/130🎀适合微胖海边度假穿搭～,0,2,0,0,0,2,0,0
6422fee10000000013013890,合肥美甲｜珍珠白镜面💅,0,2,0,0,0,0,0,0
64230f01000000000800fd0c,植物房客｜以植物为媒，消融彼此陌生感,0,0,0,0,0,0,0,0
64236f16000000002702a0f7,你上班怎么摸鱼的,0,0,2,0,0,2,0,0
6423e5480000000007039b09,亲测有效‼️青春期每天10分钟速成漫画腿🔥,0,2,0,0,2,2,0,0
6423ec7a000000001300c002,琪琪这个芋泥控的福利来了,0,2,0,0,0,1,0,0
64240d9600000000130056d1,不懂就问，收纳改造真的这么简单⁉️,0,2,2,0,2,0,0,0
64241317000000000703847c,我竟然在北京找到了平价的中古家具仓库‼️,0,2,0,2,0,0,0,0
6424134f0000000013010122,🍎小红书苹果型穿搭博主推荐,0,1,0,0,0,2,0,0
64241bbe000000000800f9dd,二楼邻居遇到爱种花的一楼邻居是什么体验？,0,0,2,0,0,0,0,0
64242bbf0000000013037cd2,外贸の新衣试穿篇,0,0,0,0,0,0,0,0
64245fc50000000013001717,💙做了条梦中情裙,0,0,0,0,2,0,0,0
6424de4a00000000270128f8,终于看到男主被拒绝也这么清醒了……,0,0,0,0,0,0,0,0
6424e49f0000000013008be6,全英Vlog | 纽约打工人我呀终于攒钱买车啦~,0,2,0,0,0,1,0,0
6424fbd2000000001303c199,春夏辣妹套装look✨日常约会轻松穿出门!!,0,2,0,0,2,0,0,0
642554ca0000000013002308,卫衣小外套‼️单穿 内搭 好看爆💥,0,2,0,0,0,0,0,0
642567680000000027029e48,伦敦打工人溜回🇨🇳鹤岗办公的快乐谁懂啊！,0,1,0,0,2,2,1,0
64257d270000000013000b06,汉服新穿|谁说明制汉服不能甜妹呢？,0,0,0,2,0,0,0,0
6425846d000000000800de22,打工人的带饭日常🍱｜午餐肉三明治➕鲜肉锅盔,0,0,0,0,0,0,0,0
64258e2d0000000013001991,销售破冰怎么做，才能和客户同频对话？,0,2,2,0,0,0,0,0
6425a1d40000000013010bbf,今天的我喜欢吗,0,0,0,0,0,0,0,0
6425e61e0000000027002482,法国老公看甄嬛传后遗症之开始频繁多花钱,0,0,0,0,1,2,0,0
642619f10000000013016543,铃兰蛋糕,0,0,0,0,0,0,0,0
64265eb3000000001300d974,不敢说话,0,0,0,0,0,0,0,0
6426a5520000000014026508,配方公开㊙️巧克力古早蛋糕|细腻绵密yyds,0,2,2,0,0,0,0,0
6426afcd00000000120312dd,谁规定的老师下班不能关机?,0,0,1,0,0,2,1,0
6426c1200000000014025f67,生活费2000女大学生穿什么🤔—平价不廉价版,0,2,2,0,0,2,0,0
6426edf6000000001300b39b,想把关于美好的日子过得慢一些,0,2,0,0,0,0,0,0
642704890000000012031fe9,175 146微胖｜⭐️春夏辣妹新衣分享！请查收📦,0,2,0,0,2,2,0,0
6427c3440000000027029983,🇲🇾鼎泰丰炒饭学起来咯喂！🔥,0,2,0,0,0,0,0,0
6427e9840000000011010721,花费6💰❗️挑战十块钱做饭第二十五顿,0,2,0,0,0,0,0,0
6427f35d000000000703b58a,💎那些显贵又不贵的珠宝‼️欧洲皇室都在戴🤴,0,2,0,0,2,0,0,2
64280d2200000000130308fe,这个动作给我去练,0,2,0,0,0,0,0,0
6428d7b2000000001203c1f6,我是小护士｜心肺复苏,0,1,0,0,0,2,0,0
64294c890000000027000c5b,“芜湖起飞”“蚌埠住了”原来都在这里～,0,2,0,0,1,2,0,0
64296fae000000002701115b,夏天我真的很需要这些冰格模具！,0,2,0,0,0,0,0,0
642981cb0000000013032524,OOTD Vol.01 ｜情侣简约穿搭,0,0,0,0,0,2,0,0
6429995c0000000013030a41,不愧被央视点名……真的巨巨巨好喝🤣！！,0,2,0,0,0,0,0,2
642aaba2000000000800f64e,不买回来怎么知道好不好看😬,0,0,0,0,0,0,0,0
642d00970000000013016937,沉浸式收纳鞋子！整整齐齐真治愈吖～,0,2,0,0,0,0,0,0
642d086100000000130034f3,没有哪个女孩子不爱吧,0,0,0,0,0,2,0,0
64335aaf00000000270288e7,五一去哪‼️衢州这9⃣️个冷门地人少景美,0,2,0,2,0,0,0,0
64337b6700000000110122eb,大错特错！是因为你不会好好吃饭,0,1,2,0,0,0,0,0
6433915d0000000013012951,关于青年干部借好“三力”这篇文章真的很棒！,0,1,2,0,0,0,0,0
6433b33a000000001203e106,第一次干这样的事 感觉会上瘾,0,0,2,0,0,0,0,0
6433cad6000000001300b94c,怎么爬泰山瘦的，就怎么在山东吃胖的,0,0,0,0,2,0,0,0
6433e59b0000000013016863,你切记，我以前198斤,0,2,2,0,2,0,0,0
6434595c000000001303621b,176斤-143斤｜区区3️⃣3️⃣斤还想困住我一辈子,0,2,0,0,2,0,0,0
643521da0000000014025c1e,运动减肥一年❤️🉐️,0,2,0,0,2,0,0,0
64362c96000000001203e3e3,一锅搞定｜工作日快手早餐💪#3,0,2,0,0,0,0,0,0
6436732d000000000800ec7b,176高个子｜宝藏裤子分享合集 百搭 显瘦！！,0,2,0,0,0,0,0,0
6436ad04000000001203f402,让幼儿园的娃体验一下自己卖甜品得物靠谱吗,0,0,0,0,0,0,0,0
6436b37b0000000013017b8e,孩子追高一定要趁早，把握住长高的黄金期,0,2,0,0,2,0,0,0
6436d9500000000027010764,❤️蔡徐坤机场摸头杀！他的时尚真无法复制！,0,0,0,0,2,0,0,2
